The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
959       1566      6465      0.66052        -21.19394      0.85272        -31.60474      
960       1620      6465      0.65922        -25.08637      0.85391        -31.56944      
961       1674      6465      0.65817        -28.94793      0.85499        -31.54098      
962       1728      6465      0.65694        -32.79996      0.85601        -31.51848      
963       1782      6465      0.65621        -36.70127      0.85696        -31.4996       
964       1836      6465      0.65532        -40.60078      0.85785        -31.48486      
965       1890      6465      0.65472        -44.4161       0.85867        -31.47317      
966       1944      6465      0.65411        -48.33134      0.85946        -31.46387      
967       1998      6465      0.65402        -52.24121      0.86019        -31.45628      
968       2052      6465      0.65396        -56.11687      0.86088        -31.45067      
969       2106      6465      0.65373        -59.94814      0.86153        -31.44688      
970       2160      6465      0.6539         -63.8549       0.86216        -31.44405      
971       2214      6465      0.65414        -67.75603      0.86275        -31.44238      
972       2268      6465      0.65445        -71.62061      0.86331        -31.44172      
973       2322      6465      0.65478        -75.44933      0.86385        -31.44195      
974       2376      6465      0.6555         -79.35129      0.86437        -31.44271      
975       2430      6465      0.6562         -83.22553      0.86486        -31.44421      
976       2484      6465      0.65699        -87.03278      0.86533        -31.44624      
977       2538      6465      0.65814        -90.85179      0.86579        -31.44861      
978       2592      6465      0.65905        -94.74484      0.86624        -31.45174      
979       2646      6465      0.66025        -98.55856      0.86667        -31.45509      
980       2700      6465      0.66139        -102.31539     0.86708        -31.45886      
981       2754      6465      0.6627         -106.14459     0.86749        -31.46303      
982       2808      6465      0.66386        -109.98569     0.86789        -31.46769      
983       2862      6465      0.66554        -113.75813     0.86827        -31.47232      
984       2916      6465      0.66699        -117.50372     0.86865        -31.47739      
985       2970      6465      0.66894        -121.33935     0.86902        -31.48268      
986       3024      6465      0.67042        -125.11054     0.86939        -31.48846      
987       3078      6465      0.67196        -128.87581     0.86975        -31.49451      
988       3132      6465      0.67361        -132.64309     0.8701         -31.50083      
989       3186      6465      0.67533        -136.43349     0.87046        -31.50749      
990       3240      6465      0.67712        -140.20733     0.87081        -31.51441      
991       3294      6465      0.67894        -143.89702     0.87115        -31.52146      
992       3348      6465      0.68044        -147.67047     0.87149        -31.5292       
993       3402      6465      0.68237        -151.44799     0.87184        -31.53708      
994       3456      6465      0.68358        -155.16289     0.87218        -31.54554      
