The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
957       3132      7851      0.66746        -74.45558      0.92183        -35.64685      
958       3240      7851      0.66626        -82.06019      0.92293        -35.64687      
959       3348      7851      0.66552        -89.66208      0.92395        -35.64961      
960       3456      7851      0.66518        -97.30099      0.9249         -35.65459      
961       3564      7851      0.66532        -104.94217     0.9258         -35.66139      
962       3672      7851      0.66587        -112.61887     0.92666        -35.66982      
963       3780      7851      0.66657        -120.2848      0.92747        -35.67982      
964       3888      7851      0.66772        -127.94175     0.92826        -35.69109      
965       3996      7851      0.66893        -135.62732     0.92903        -35.70388      
966       4104      7851      0.67024        -143.30476     0.92977        -35.71809      
967       4212      7851      0.67178        -151.03219     0.93051        -35.73384      
968       4320      7851      0.67394        -158.73344     0.93125        -35.75087      
969       4428      7851      0.67619        -166.44487     0.93198        -35.76967      
970       4536      7851      0.67878        -174.11436     0.93271        -35.79019      
971       4644      7851      0.68118        178.22419      0.93346        -35.813        
972       4752      7851      0.68375        170.57064      0.93422        -35.83829      
973       4860      7851      0.68621        162.91024      0.935          -35.86666      
974       4968      7851      0.68883        155.27557      0.9358         -35.89842      
975       5076      7851      0.69145        147.64926      0.93664        -35.93441      
976       5184      7851      0.69413        140.01623      0.93752        -35.97563      
977       5292      7851      0.69645        132.39199      0.93844        -36.02348      
978       5400      7851      0.69852        124.80059      0.93941        -36.07934      
979       5508      7851      0.70058        117.20234      0.94043        -36.14552      
980       5616      7851      0.7022         109.57166      0.94152        -36.22569      
981       5724      7851      0.70378        101.97416      0.94266        -36.32304      
982       5832      7851      0.70514        94.42886       0.94382        -36.44289      
983       5940      7851      0.70603        86.89288       0.94496        -36.59372      
984       6048      7851      0.70648        79.35426       0.94596        -36.78642      
985       6156      7851      0.70688        71.83718       0.94661        -37.0337       
986       6264      7851      0.70651        64.34168       0.94641        -37.34966      
987       6372      7851      0.70599        56.85884       0.94457        -37.73952      
988       6480      7851      0.70515        49.36062       0.9398         -38.17407      
989       6588      7851      0.70374        41.86495       0.93086        -38.53385      
990       6696      7851      0.70214        34.36468       0.91856        -38.6117       
991       6804      7851      0.70031        26.86883       0.90698        -38.28035      
992       6912      7851      0.6984         19.35938       0.90021        -37.68466      
