The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
455       4756      6115      0.42908        -41.1304       0.86161        -30.42868      
456       4838      6115      0.42778        -46.50863      0.86231        -30.39407      
457       4920      6115      0.42607        -51.88396      0.86299        -30.36569      
458       5002      6115      0.42428        -57.29679      0.86366        -30.34216      
459       5084      6115      0.42264        -62.69477      0.8643         -30.32279      
460       5166      6115      0.42106        -68.1691       0.86493        -30.30679      
461       5248      6115      0.41943        -73.69752      0.86555        -30.29397      
462       5330      6115      0.41787        -79.19812      0.86613        -30.28403      
463       5412      6115      0.41634        -84.72697      0.8667         -30.27651      
464       5494      6115      0.41485        -90.24642      0.86725        -30.27117      
465       5576      6115      0.4135         -95.87628      0.86779        -30.26762      
466       5658      6115      0.41213        -101.46978     0.86831        -30.26595      
467       5740      6115      0.41091        -107.11081     0.86882        -30.2658       
468       5822      6115      0.41048        -112.79132     0.86932        -30.26658      
469       5904      6115      0.40942        -118.45484     0.8698         -30.26933      
470       0         6180      0.46719        -82.26717      0.86631        -30.23408      
471       75        6180      0.46573        -87.29916      0.86685        -30.22973      
472       150       6180      0.46399        -92.42245      0.86739        -30.22718      
473       225       6180      0.46285        -97.63502      0.86791        -30.22562      
474       300       6180      0.46164        -102.74407     0.86841        -30.22556      
475       375       6180      0.46054        -107.95912     0.8689         -30.22668      
476       450       6180      0.45982        -113.14887     0.86938        -30.22873      
477       525       6180      0.45945        -118.31182     0.86984        -30.23162      
478       600       6180      0.45893        -123.54925     0.8703         -30.23577      
479       675       6180      0.45818        -128.75963     0.87074        -30.24109      
480       750       6180      0.45795        -133.98992     0.87118        -30.24709      
481       825       6180      0.45776        -139.22041     0.87162        -30.25407      
482       900       6180      0.45738        -144.4626      0.87205        -30.2622       
483       975       6180      0.45711        -149.78396     0.87248        -30.27141      
484       1050      6180      0.45732        -155.03271     0.8729         -30.28124      
485       1125      6180      0.45734        -160.3208      0.87332        -30.29236      
486       1200      6180      0.45823        -165.61408     0.87374        -30.30409      
487       1275      6180      0.45902        -170.83503     0.87415        -30.3169       
488       1350      6180      0.45938        -176.14575     0.87457        -30.33152      
489       1425      6180      0.46023        178.60675      0.87499        -30.34702      
490       1500      6180      0.46098        173.41146      0.87541        -30.36388      
491       1575      6180      0.46191        168.12816      0.87583        -30.38254      
492       1650      6180      0.46317        162.8973       0.87625        -30.40257      
493       1725      6180      0.46429        157.69571      0.87668        -30.42449      
494       1800      6180      0.46539        152.43553      0.87711        -30.44885      
