The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
453       9184      7473      0.44082        75.47081       0.93858        -35.28498      
454       9348      7473      0.43728        64.48761       0.93687        -35.4553       
455       9512      7473      0.43345        53.37327       0.93393        -35.60424      
456       9676      7473      0.42958        42.1135        0.92985        -35.68587      
457       9840      7473      0.42584        30.74356       0.92531        -35.65769      
458       10004     7473      0.4227         19.22834       0.92138        -35.51664      
459       10168     7473      0.42001        7.63605        0.91889        -35.30562      
460       10332     7473      0.41813        -4.04282       0.91792        -35.08209      
461       10496     7473      0.41665        -15.77449      0.91813        -34.88462      
462       10660     7473      0.41623        -27.52184      0.91901        -34.72717      
463       10824     7473      0.41645        -39.26806      0.92023        -34.60854      
464       10988     7473      0.41767        -50.97373      0.92156        -34.52186      
465       11152     7473      0.4196         -62.61222      0.9229         -34.4601       
466       11316     7473      0.42238        -74.16458      0.9242         -34.41695      
467       11480     7473      0.425          -85.53385      0.92542        -34.38878      
468       11644     7473      0.42859        -96.81895      0.92657        -34.37079      
469       11808     7473      0.43217        -107.97852     0.92766        -34.36149      
470       0         7543      0.44785        -31.88265      0.91872        -34.64962      
471       151       7543      0.44812        -42.4563       0.92006        -34.55039      
472       302       7543      0.44903        -53.10279      0.92143        -34.47742      
473       453       7543      0.45029        -63.69687      0.92277        -34.42547      
474       604       7543      0.4523         -74.25621      0.92403        -34.38883      
475       755       7543      0.45482        -84.72717      0.92522        -34.36406      
476       906       7543      0.45795        -95.12797      0.92634        -34.3482       
477       1057      7543      0.4612         -105.39978     0.92739        -34.33971      
478       1208      7543      0.46473        -115.59625     0.92838        -34.33696      
479       1359      7543      0.46819        -125.66317     0.92933        -34.3392       
480       1510      7543      0.47189        -135.68481     0.93024        -34.3456       
481       1661      7543      0.47547        -145.58382     0.93111        -34.35591      
482       1812      7543      0.47876        -155.41863     0.93196        -34.37012      
483       1963      7543      0.48177        -165.20826     0.9328         -34.38825      
484       2114      7543      0.48421        -174.94769     0.93363        -34.41063      
485       2265      7543      0.48643        175.36537      0.93445        -34.43741      
486       2416      7543      0.48789        165.68913      0.93527        -34.46962      
487       2567      7543      0.48912        156.03701      0.93609        -34.50773      
488       2718      7543      0.49007        146.3951       0.93691        -34.55295      
489       2869      7543      0.49007        136.73861      0.93772        -34.60732      
490       3020      7543      0.4897         127.04669      0.93851        -34.67265      
491       3171      7543      0.48863        117.32065      0.93924        -34.75171      
492       3322      7543      0.48701        107.54236      0.93989        -34.84774      
493       3473      7543      0.48491        97.70572       0.94035        -34.96432      
494       3624      7543      0.48259        87.79077       0.9405         -35.10483      
