The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
954       2808      7851      0.64152        144.52137      0.94166        -31.59341      
955       2916      7851      0.64056        137.79674      0.94243        -31.62457      
956       3024      7851      0.63992        131.05526      0.94324        -31.66031      
957       3132      7851      0.63934        124.27571      0.94409        -31.70196      
958       3240      7851      0.63928        117.48223      0.94499        -31.75043      
959       3348      7851      0.63916        110.6708       0.94593        -31.80787      
960       3456      7851      0.63974        103.84711      0.94691        -31.87594      
961       3564      7851      0.64061        96.99783       0.94794        -31.9581       
962       3672      7851      0.64193        90.1483        0.94899        -32.05788      
963       3780      7851      0.64322        83.31184       0.95002        -32.18054      
964       3888      7851      0.645          76.46615       0.95096        -32.33268      
965       3996      7851      0.64658        69.64447       0.95166        -32.52184      
966       4104      7851      0.64838        62.79325       0.95188        -32.75757      
967       4212      7851      0.65047        55.9651        0.95122        -33.0434       
968       4320      7851      0.65281        49.15168       0.94903        -33.37258      
969       4428      7851      0.65498        42.35848       0.94454        -33.70741      
970       4536      7851      0.65719        35.61415       0.9374         -33.96503      
971       4644      7851      0.65929        28.86666       0.92827        -34.03596      
972       4752      7851      0.66121        22.17147       0.9194         -33.85934      
973       4860      7851      0.6631         15.44743       0.91292        -33.48985      
974       4968      7851      0.66503        8.76922        0.90965        -33.05673      
975       5076      7851      0.66673        2.1258         0.90897        -32.65868      
976       5184      7851      0.66818        -4.5378        0.90986        -32.33395      
977       5292      7851      0.66975        -11.16536      0.91149        -32.08661      
978       5400      7851      0.67103        -17.77146      0.9134         -31.90296      
979       5508      7851      0.67241        -24.35785      0.91533        -31.76708      
980       5616      7851      0.67372        -30.94797      0.91718        -31.66619      
981       5724      7851      0.67487        -37.50722      0.91889        -31.59142      
982       5832      7851      0.67572        -44.03799      0.92046        -31.53582      
983       5940      7851      0.67667        -50.54278      0.92189        -31.49385      
984       6048      7851      0.67719        -57.04415      0.9232         -31.46248      
985       6156      7851      0.67774        -63.51639      0.9244         -31.43881      
986       6264      7851      0.67792        -69.96094      0.9255         -31.42136      
987       6372      7851      0.67821        -76.3778       0.92651        -31.40839      
988       6480      7851      0.67819        -82.81113      0.92746        -31.39919      
989       6588      7851      0.67804        -89.21168      0.92834        -31.39296      
990       6696      7851      0.67778        -95.61081      0.92918        -31.38916      
991       6804      7851      0.67731        -102.01124     0.92997        -31.38742      
992       6912      7851      0.67685        -108.39573     0.93073        -31.38733      
