The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1446      1462      6682      0.83059        165.30265      0.88563        -27.56747      
1447      1505      6682      0.83146        162.65816      0.88593        -27.57349      
1448      1548      6682      0.83266        159.9843       0.88624        -27.57966      
1449      1591      6682      0.83369        157.31173      0.88656        -27.58619      
1450      1634      6682      0.83403        154.65892      0.88688        -27.59332      
1451      1677      6682      0.83469        152.01727      0.8872         -27.60058      
1452      1720      6682      0.83574        149.34719      0.88754        -27.60804      
1453      1763      6682      0.8365         146.65808      0.88789        -27.61611      
1454      1806      6682      0.83721        143.96963      0.88825        -27.62461      
1455      1849      6682      0.83798        141.32104      0.88861        -27.63337      
1456      1892      6682      0.83821        138.73243      0.88898        -27.64272      
1457      1935      6682      0.83943        136.03564      0.88937        -27.65236      
1458      1978      6682      0.83937        133.37882      0.88977        -27.66325      
1459      2021      6682      0.83998        130.72303      0.89018        -27.67431      
1460      2064      6682      0.84016        128.0967       0.8906         -27.68622      
1461      2107      6682      0.84074        125.4898       0.89103        -27.69849      
1462      2150      6682      0.84132        122.78521      0.8915         -27.71207      
1463      2193      6682      0.84179        120.10091      0.89198        -27.72656      
1464      2236      6682      0.84244        117.44645      0.89248        -27.74176      
1465      2279      6682      0.84274        114.81121      0.893          -27.75824      
1466      2322      6682      0.8432         112.1862       0.89354        -27.77575      
1467      2365      6682      0.84368        109.50204      0.89411        -27.79508      
1468      2408      6682      0.84375        106.87794      0.8947         -27.81592      
1469      2451      6682      0.84386        104.24283      0.89532        -27.83859      
1470      2494      6682      0.84416        101.64757      0.89597        -27.86268      
1471      2537      6682      0.84412        99.02264       0.89666        -27.88969      
1472      2580      6682      0.84416        96.35765       0.89739        -27.91967      
1473      2623      6682      0.84426        93.71155       0.89817        -27.9524       
1474      2666      6682      0.84418        91.07539       0.89899        -27.98872      
1475      2709      6682      0.84405        88.49867       0.89984        -28.02819      
1476      2752      6682      0.84392        85.86243       0.90077        -28.07322      
1477      2795      6682      0.84399        83.23579       0.90176        -28.12319      
1478      2838      6682      0.8441         80.60784       0.90282        -28.17952      
1479      2881      6682      0.84403        78.02918       0.90393        -28.24247      
1480      2924      6682      0.84353        75.44116       0.90511        -28.31527      
1481      2967      6682      0.84328        72.78106       0.90642        -28.40067      
1482      3010      6682      0.84303        70.1404        0.9078         -28.49885      
1483      3053      6682      0.8428         67.53884       0.90926        -28.61151      
1484      3096      6682      0.84238        64.98749       0.91076        -28.74134      
1485      3139      6682      0.84165        62.41555       0.91232        -28.89644      
1486      3182      6682      0.84144        59.79196       0.91399        -29.08312      
1487      3225      6682      0.84105        57.18779       0.91564        -29.30613      
1488      3268      6682      0.84031        54.6321        0.91712        -29.57073      
1489      3311      6682      0.83941        52.09649       0.91832        -29.88736      
1490      3354      6682      0.83904        49.45824       0.91913        -30.28434      
1491      3397      6682      0.83791        46.86076       0.91884        -30.75402      
1492      3440      6682      0.83741        44.2712        0.91711        -31.30356      
1493      3483      6682      0.83664        41.75045       0.91304        -31.90167      
1494      3526      6682      0.83544        39.18073       0.90551        -32.52199      
1495      3569      6682      0.83476        36.59842       0.89416        -33.07047      
1496      3612      6682      0.83388        34.03411       0.8794         -33.39033      
1497      3655      6682      0.83278        31.4694        0.8632         -33.35882      
