The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
956       1404      6465      0.65799        -2.94163       0.85035        -29.6156       
957       1458      6465      0.65695        -6.43094       0.85159        -29.498        
958       1512      6465      0.65581        -9.85798       0.85281        -29.40171      
959       1566      6465      0.65469        -13.39435      0.85404        -29.31867      
960       1620      6465      0.65372        -16.90861      0.85521        -29.24953      
961       1674      6465      0.65274        -20.39144      0.85632        -29.19216      
962       1728      6465      0.65166        -23.86194      0.85738        -29.14429      
963       1782      6465      0.6508         -27.38048      0.85839        -29.10307      
964       1836      6465      0.6501         -30.92717      0.85935        -29.06782      
965       1890      6465      0.64932        -34.39081      0.86023        -29.03887      
966       1944      6465      0.64848        -37.92248      0.86109        -29.01396      
967       1998      6465      0.64806        -41.49026      0.8619         -28.99214      
968       2052      6465      0.64747        -45.0164       0.86266        -28.97413      
969       2106      6465      0.64711        -48.48953      0.86337        -28.95885      
970       2160      6465      0.64673        -52.05978      0.86406        -28.94561      
971       2214      6465      0.64653        -55.58743      0.86471        -28.93441      
972       2268      6465      0.64641        -59.12199      0.86533        -28.92493      
973       2322      6465      0.64589        -62.61425      0.86592        -28.9175       
974       2376      6465      0.64586        -66.1931       0.86649        -28.91079      
975       2430      6465      0.64579        -69.72927      0.86703        -28.9054       
976       2484      6465      0.64601        -73.23231      0.86754        -28.90088      
977       2538      6465      0.64631        -76.76287      0.86804        -28.89721      
978       2592      6465      0.64663        -80.31996      0.86853        -28.89437      
979       2646      6465      0.64678        -83.82535      0.86899        -28.89246      
980       2700      6465      0.64682        -87.30822      0.86943        -28.8913       
981       2754      6465      0.64733        -90.84792      0.86987        -28.89039      
982       2808      6465      0.6476         -94.3752       0.87029        -28.89023      
983       2862      6465      0.64827        -97.88017      0.8707         -28.89031      
984       2916      6465      0.64876        -101.34377     0.87109        -28.89097      
985       2970      6465      0.64945        -104.90374     0.87149        -28.89199      
986       3024      6465      0.65025        -108.4126      0.87187        -28.89333      
987       3078      6465      0.65094        -111.90017     0.87224        -28.89512      
988       3132      6465      0.65157        -115.38581     0.8726         -28.89731      
989       3186      6465      0.6524         -118.91949     0.87297        -28.89977      
990       3240      6465      0.65323        -122.43183     0.87332        -28.90256      
991       3294      6465      0.65425        -125.87377     0.87366        -28.90549      
992       3348      6465      0.65516        -129.39364     0.87401        -28.90888      
