The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
955       2916      7851      0.66143        -47.09362      0.91897        -32.87687      
956       3024      7851      0.65745        -54.05935      0.92044        -32.84632      
957       3132      7851      0.65364        -61.06172      0.92179        -32.82415      
958       3240      7851      0.64988        -68.09981      0.92301        -32.80848      
959       3348      7851      0.64625        -75.16311      0.92414        -32.79778      
960       3456      7851      0.64334        -82.25176      0.92519        -32.79055      
961       3564      7851      0.6408         -89.40521      0.92616        -32.78633      
962       3672      7851      0.63869        -96.56164      0.92708        -32.78462      
963       3780      7851      0.63701        -103.74839     0.92795        -32.78499      
964       3888      7851      0.63579        -110.93258     0.92878        -32.78714      
965       3996      7851      0.63492        -118.13366     0.92957        -32.79092      
966       4104      7851      0.63456        -125.36769     0.93034        -32.79612      
967       4212      7851      0.63464        -132.59307     0.93108        -32.80266      
968       4320      7851      0.63567        -139.82388     0.93181        -32.8102       
969       4428      7851      0.63714        -147.04772     0.93253        -32.81902      
970       4536      7851      0.63902        -154.23106     0.93323        -32.8291       
971       4644      7851      0.64141        -161.38097     0.93393        -32.84042      
972       4752      7851      0.64424        -168.51386     0.93463        -32.85311      
973       4860      7851      0.64736        -175.62914     0.93534        -32.86737      
974       4968      7851      0.65085        177.28591      0.93606        -32.88327      
975       5076      7851      0.65467        170.24232      0.93679        -32.901        
976       5184      7851      0.65875        163.22102      0.93753        -32.9209       
977       5292      7851      0.663          156.22204      0.9383         -32.94333      
978       5400      7851      0.66719        149.26467      0.9391         -32.96877      
979       5508      7851      0.67175        142.31894      0.93994        -32.99762      
980       5616      7851      0.67627        135.42185      0.94081        -33.03063      
981       5724      7851      0.68092        128.54353      0.94173        -33.06872      
982       5832      7851      0.68509        121.72089      0.9427         -33.11318      
983       5940      7851      0.68928        114.90238      0.94374        -33.16558      
984       6048      7851      0.69306        108.13382      0.94483        -33.22785      
985       6156      7851      0.69659        101.37466      0.946          -33.303        
986       6264      7851      0.69959        94.6508        0.94722        -33.39467      
987       6372      7851      0.70222        87.94149       0.9485         -33.50807      
988       6480      7851      0.70452        81.22537       0.94978        -33.65064      
989       6588      7851      0.70623        74.51952       0.95099        -33.83181      
990       6696      7851      0.7076         67.81242       0.95193        -34.06387      
991       6804      7851      0.70852        61.11294       0.95224        -34.36019      
992       6912      7851      0.70894        54.41858       0.95128        -34.72946      
